year,name,sex,count
2012,FATIMA,F,27
2012,VANESSA,F,27
2012,CHARLOTTE,F,27
2012,JADA,F,27
2012,JOANNA,F,27
2012,JOYCE,F,27
2012,YOCHEVED,F,27
2012,MINDY,F,27
2012,ZISSY,F,27
2012,JULIA,F,27
2012,ADRIANA,F,27
2012,VALENTINA,F,27
2012,JAMES,M,27
2012,ANTHONY,M,27
2012,ETHAN,M,27
2012,SARAH,F,26
2012,NATALIE,F,26
2012,LILY,F,26
2012,LEAH,F,26
2012,MASON,M,26
2012,PATRICK,M,26
2012,ELIAS,M,26
2012,LUIS,M,26
2012,OWEN,M,26
2012,CHASE,M,26
2012,AUSTIN,M,26
2012,LANDON,M,26
2012,JAKE,M,26
2012,TYLER,M,26
2012,ALEX,M,26
2012,LILA,F,26
2012,CATHERINE,F,26
2012,LUCY,F,26
2012,LAYLA,F,26
2012,JULIA,F,26
2012,LEAH,F,26
2012,RICHARD,M,26
2012,FATOUMATA,F,26
2012,LUCA,M,26
2012,MOHAMED,M,26
2012,MOHAMMAD,M,26
2012,USHER,M,26
2012,CHARLES,M,26
2012,JONATHAN,M,26
2012,CHRISTIAN,M,26
2012,WILLIAM,M,26
2012,MADISON,F,26
2012,EMILY,F,26
2012,GRACE,F,26
2012,EMMANUEL,M,26
2012,GIOVANNI,M,26
2012,DANIEL,M,26
2012,DAVID,M,26
2012,CHARLES,M,26
2012,KHLOE,F,26
2012,SAVANNAH,F,26
2012,KAITLYN,F,26
2012,GABRIELLE,F,26
2012,AMAYA,F,26
2012,ANGELINA,F,26
2012,MADELINE,F,26
2012,DANIEL,M,26
2012,DIANA,F,26
2012,ANIYAH,F,26
2012,NIA,F,26
2012,OLIVIA,F,26
2012,SOPHIA,F,26
2012,AUBREY,F,26
2012,JOSEPH,M,26
2012,AVA,F,25
2012,OLIVIA,F,25
2012,EMMA,F,25
2012,ZOEY,F,25
2012,GABRIELLA,F,25
2012,MIA,F,25
2012,KEVIN,M,25
2012,MAX,M,25
2012,TRISTAN,M,25
2012,MATEO,M,25
2012,ADRIAN,M,25
2012,JEREMIAH,M,25
2012,ANGEL,M,25
2012,JASON,M,25
2012,DECLAN,M,25
2012,KATHERINE,F,25
2012,NATALIE,F,25
2012,SOPHIA,F,25
2012,FATIMA,F,25
2012,SARAH,F,25
2012,MATEO,M,25
2012,MARTIN,M,25
2012,LEON,M,25
2012,AVROHOM,M,25
2012,SOPHIA,F,25
2012,BLAKE,M,25
2012,ROBERT,M,25
2012,YEHUDA,M,25
2012,CHANA,F,25
2012,THOMAS,M,25
2012,VICTORIA,F,25
2012,SOFIA,F,25
2012,BRIANNA,F,25
2012,MARCUS,M,25
2012,JACK,M,25
2012,TENZIN,F,25
2012,DANIELLA,F,25
2012,JESSICA,F,25
2012,KYLIE,F,25
2012,LAYLA,F,25
2012,ESTHER,F,25
2012,AVERY,F,25
2012,KATHERINE,F,25
2012,LILLIAN,F,25
2012,KIMBERLY,F,25
2012,VALERIE,F,25
2012,ANGELA,F,25
2012,ROSE,F,25
2012,YIDES,F,25
2012,EMMA,F,25
2012,PAIGE,F,25
2012,BROOKE,F,25
2012,SKYLAR,F,25
2012,CAMILA,F,25
2012,LILLIAN,F,24
2012,GRACE,F,24
2012,JORDAN,M,24
2012,BRAYDEN,M,24
2012,LUCA,M,24
2012,HARRISON,M,24
2012,NICOLAS,M,24
2012,AUSTIN,M,24
2012,CONNOR,M,24
2012,CARTER,M,24
2012,SAMUEL,M,24
2012,AARON,M,24
2012,BRIAN,M,24
2012,BRODY,M,24
2012,JUAN,M,24
2012,DEREK,M,24
2012,SCARLETT,F,24
2012,ANTONIO,M,24
2012,KAI,M,24
2012,ELIEZER,M,24
2012,CALEB,M,24
2012,GABRIEL,M,24
2012,CHRISTOPHER,M,24
2012,VALENTINA,F,24
2012,YISROEL,M,24
2012,JOSHUA,M,24
2012,RYAN,M,24
2012,ANNA,F,24
2012,MOHAMMAD,M,24
2012,GEORGE,M,24
2012,ROBERT,M,24
2012,CAMERON,M,24
2012,EVAN,M,24
2012,LUKE,M,24
2012,GISELLE,F,24
2012,SELENA,F,24
2012,ALINA,F,24
2012,DIANA,F,24
2012,GABRIELA,F,24
2012,ISABEL,F,24
2012,CATHERINE,F,24
2012,LAILA,F,24
2012,SCARLETT,F,24
2012,RILEY,F,24
2012,ALLISON,F,24
2012,REBECCA,F,24
2012,JAMES,M,24
2012,NICHOLAS,M,24
2012,JACOB,M,24
2012,RILEY,F,24
2012,MELISSA,F,24
2012,TIFFANY,F,24
2012,PHOEBE,F,24
2012,SELINA,F,24
2012,GOLDY,F,24
2012,MELANIE,F,24
2012,SARAH,F,24
2012,ADRIANA,F,24
2012,ZOEY,F,24
2012,ALEXANDRA,F,24
2012,OWEN,M,24
2012,MICHAEL,M,24
2012,JULIAN,M,23
2012,COLIN,M,23
2012,MAXIMILIAN,M,23
2012,GEORGE,M,23
2012,COLIN,M,23
2012,TRISTAN,M,23
2012,XAVIER,M,23
2012,ROBERT,M,23
2012,HUNTER,M,23
2012,JEREMY,M,23
2012,TRISTAN,M,23
2012,AIDAN,M,23
2012,SYDNEY,F,23
2012,GABRIELLA,F,23
2012,MANUEL,M,23
2012,ANDY,M,23
2012,ADAM,M,23
2012,AISHA,F,23
2012,JENNIFER,F,23
2012,GIANNA,F,23
2012,DOMINIC,M,23
2012,GIOVANNI,M,23
2012,LEONARDO,M,23
2012,DOVID,M,23
2012,SHMIEL,M,23
2012,AUSTIN,M,23
2012,JOHN,M,23
2012,MICHAEL,M,23
2012,TAYLOR,F,23
2012,ALYSSA,F,23
2012,GIULIANA,F,23
2012,ADAM,M,23
2012,LUCAS,M,23
2012,JAYDEN,M,23
2012,ABIGAIL,F,23
2012,ADDISON,F,23
2012,AVERY,F,23
2012,AYAAN,M,23
2012,ANDERSON,M,23
2012,AMIR,M,23
2012,KAYDEN,M,23
2012,CHASE,M,23
2012,FATIMA,F,23
2012,MELISSA,F,23
2012,EMELY,F,23
2012,ZOEY,F,23
2012,ANTHONY,M,23
2012,AMANDA,F,23
2012,MILA,F,23
2012,SABRINA,F,23
2012,MELODY,F,23
2012,KAREN,F,23
2012,FAIGA,F,23
2012,EVAN,M,23
2012,JOHN,M,23
2012,BENJAMIN,M,23
2012,ADAM,M,22
2012,ADRIAN,M,22
2012,LEONARDO,M,22
2012,COOPER,M,22
2012,JOSE,M,22
2012,JULIAN,M,22
2012,AARON,M,22
2012,EMILIA,F,22
2012,ZOEY,F,22
2012,ANDERSON,M,22
2012,BRENDAN,M,22
2012,ALEJANDRO,M,22
2012,MUHAMMAD,M,22
2012,JOEL,M,22
2012,KYLE,M,22
2012,ALEX,M,22
2012,CHASE,M,22
2012,ZACHARY,M,22
2012,KIMBERLY,F,22
2012,MARIAM,F,22
2012,FAITH,F,22
2012,ADRIANA,F,22
2012,ARIANA,F,22
2012,ALLISON,F,22
2012,ALEXA,F,22
2012,DEREK,M,22
2012,KAIDEN,M,22
2012,AXEL,M,22
2012,RAFAEL,M,22
2012,FELIX,M,22
2012,JASPER,M,22
2012,MALIK,M,22
2012,LIPA,M,22
2012,SHAYA,M,22
2012,YECHIEL,M,22
2012,HERSHY,M,22
2012,LANDON,M,22
2012,ZACHARY,M,22
2012,YITZCHOK,M,22
2012,MAYA,F,22
2012,SOPHIE,F,22
2012,DAVID,M,22
2012,AMELIA,F,22
2012,EVELYN,F,22
2012,GIULIANA,F,22
2012,MACKENZIE,F,22
2012,VALENTINA,F,22
2012,CAMILA,F,22
2012,GAEL,M,22
2012,DIEGO,M,22
2012,AXEL,M,22
2012,DAMIAN,M,22
2012,OWEN,M,22
2012,GABRIEL,M,22
2012,ELIJAH,M,22
2012,KATELYN,F,22
2012,AUDREY,F,22
2012,LAYLA,F,22
2012,SYDNEY,F,22
2012,PEYTON,F,22
2012,ELIANA,F,22
2012,JOCELYN,F,22
2012,ARIELLA,F,22
2012,HAZEL,F,22
2012,MARIAM,F,22
2012,NECHAMA,F,22
2012,CAMERON,M,22
2012,ADDISON,F,21
2012,EVELYN,F,21
2012,ANNA,F,21
2012,EMMA,F,21
2012,SOPHIA,F,21
2012,ISAAC,M,21
2012,HUNTER,M,21
2012,DOMINIC,M,21
2012,BRODY,M,21
2012,AIDAN,M,21
2012,CALEB,M,21
2012,COLIN,M,21
2012,CONNOR,M,21
2012,OWEN,M,21
2012,LOGAN,M,21
2012,SADIE,F,21
2012,ISABEL,F,21
2012,AMANDA,F,21
2012,ELIANA,F,21
2012,NAOMI,F,21
2012,LONDON,F,21
2012,CAMILA,F,21
2012,ARIANA,F,21
2012,IAN,M,21
2012,XAVIER,M,21
2012,JACOB,M,21
2012,OMAR,M,21
2012,ZOE,F,21
2012,BRIELLE,F,21
2012,ADRIANNA,F,21
2012,MAKAYLA,F,21
2012,ALYSSA,F,21
2012,LIAM,M,21
2012,MASON,M,21
2012,NOAH,M,21
2012,CONNOR,M,21
2012,JESUS,M,21
2012,ERICK,M,21
2012,GAEL,M,21
2012,MOHAMMED,M,21
2012,JOHNNY,M,21
2012,SHIA,M,21
2012,YOEL,M,21
2012,VINCENT,M,21
2012,XAVIER,M,21
2012,ISAIAH,M,21
2012,MALKY,F,21
2012,GITTY,F,21
2012,SARA,F,21
2012,ANDREW,M,21
2012,DYLAN,M,21
2012,LIAM,M,21
2012,ETHAN,M,21
2012,SAMANTHA,F,21
2012,ELIZABETH,F,21
2012,AVERY,F,21
2012,LILY,F,21
2012,HANNAH,F,21
2012,NATALIE,F,21
2012,NATALIE,F,21
2012,ASHLEY,F,21
2012,SARAH,F,21
2012,RAYAN,M,21
2012,MIGUEL,M,21
2012,YOSEF,M,21
2012,MAXWELL,M,21
2012,GAVIN,M,21
2012,SAMUEL,M,21
2012,CARTER,M,21
2012,ZACHARY,M,21
2012,GAVIN,M,21
2012,CALEB,M,21
2012,ARIELLA,F,21
2012,SABRINA,F,21
2012,NATALIA,F,21
2012,CLAIRE,F,21
2012,ANNA,F,21
2012,SOPHIE,F,21
2012,STELLA,F,21
2012,SABRINA,F,21
2012,CHRISTOPHER,M,21
2012,ALEXANDER,M,21
2012,MATTHEW,M,21
2012,JAYDEN,M,21
2012,RACHEL,F,21
2012,LUCY,F,21
2012,ANDREA,F,21
2012,JAYLA,F,21
2012,NYLA,F,21
2012,NYLAH,F,21
2012,NOAH,M,21
2012,LIAM,M,21
2012,MATTHEW,M,21
2012,SKYLA,F,21
2012,RUCHY,F,21
2012,AUBREY,F,20
2012,LAYLA,F,20
2012,TALIA,F,20
2012,RUTH,F,20
2012,JENNY,F,20
2012,BLIMY,F,20
2012,CALEB,M,20
2012,SIMON,M,20
2012,EDWARD,M,20
2012,RICHARD,M,20
2012,PARKER,M,20
2012,BLAKE,M,20
2012,CAMERON,M,20
2012,EVAN,M,20
2012,ARIANNA,F,20
2012,OLIVIA,F,20
2012,DAMIAN,M,20
2012,IVAN,M,20
2012,HANNAH,F,20
2012,NICOLE,F,20
2012,NATALIA,F,20
2012,EMELY,F,20
2012,LEILA,F,20
2012,AMAYA,F,20
2012,AMY,F,20
2012,BELLA,F,20
2012,HANNAH,F,20
2012,HUNTER,M,20
2012,PAUL,M,20
2012,NICOLAS,M,20
2012,EDWIN,M,20
2012,AUGUST,M,20
2012,KINGSLEY,M,20
2012,ELIYAHU,M,20
2012,ARYEH,M,20
2012,KYMANI,M,20
2012,MOISHE,M,20
2012,NAFTALI,M,20
2012,CHRISTIAN,M,20
2012,HINDY,F,20
2012,GIANNA,F,20
2012,AUBREY,F,20
2012,SOPHIE,F,20
2012,LEAH,F,20
2012,JERRY,M,20
2012,RANDY,M,20
2012,ALEJANDRO,M,20
2012,RICHARD,M,20
2012,CARTER,M,20
2012,AIDEN,M,20
2012,JAMES,M,20
2012,AUSTIN,M,20
2012,KAREN,F,20
2012,AMAYA,F,20
2012,REBECCA,F,20
2012,NICOLE,F,20
2012,KYLIE,F,20
2012,SCARLETT,F,20
2012,KIMBERLY,F,20
2012,ADRIANNA,F,20
2012,CHRISTOPHER,M,20
2012,LUCAS,M,20
2012,MOLLY,F,20
2012,AUDREY,F,20
2012,ARIA,F,20
2012,CATHERINE,F,20
2012,ISABEL,F,20
2012,DANIELA,F,20
2012,LEILA,F,20
2012,JACQUELINE,F,20
2012,MASON,M,19
2012,JACOB,M,19
2012,ELENA,F,19
2012,CECILIA,F,19
2012,EDEN,F,19
2012,JULIETTE,F,19
2012,CHRISTINA,F,19
2012,ARIELLE,F,19
2012,AMINA,F,19
2012,AMIRAH,F,19
2012,PESSY,F,19
2012,WINNIE,F,19
2012,ISAIAH,M,19
2012,BLAKE,M,19
2012,NATHANIEL,M,19
2012,ALEX,M,19
2012,BRIAN,M,19
2012,RAFAEL,M,19
2012,PETER,M,19
2012,ALEX,M,19
2012,JASON,M,19
2012,LUCA,M,19
2012,IAN,M,19
2012,VIVIENNE,F,19
2012,GABRIELLE,F,19
2012,MORGAN,F,19
2012,ALEXIS,F,19
2012,ISAAC,M,19
2012,BRADY,M,19
2012,LUCA,M,19
2012,COLIN,M,19
2012,BRYAN,M,19
2012,LEO,M,19
2012,KYLE,M,19
2012,MAX,M,19
2012,BLAKE,M,19
2012,MASON,M,19
2012,EMMA,F,19
2012,MAMADOU,M,19
2012,PRINCE,M,19
2012,GAEL,M,19
2012,ZION,M,19
2012,SAVANNAH,F,19
2012,JAYLEEN,F,19
2012,EMELY,F,19
2012,VANESSA,F,19
2012,LAILA,F,19
2012,NAOMI,F,19
2012,EVA,F,19
2012,JULIANA,F,19
2012,JUAN,M,19
2012,LOUIS,M,19
2012,MENDY,M,19
2012,YEHOSHUA,M,19
2012,PATRICK,M,19
2012,COLIN,M,19
2012,JORDAN,M,19
2012,MEIR,M,19
2012,ARON,M,19
2012,JAYDEN,M,19
2012,MALKA,F,19
2012,VINCENT,M,19
2012,JUSTIN,M,19
2012,BENJAMIN,M,19
2012,EMILY,F,19
2012,VICTORIA,F,19
2012,GRACE,F,19
2012,NICOLE,F,19
2012,ALEXANDRA,F,19
2012,ZOE,F,19
2012,HANNAH,F,19
2012,AMELIA,F,19
2012,MOHAMMED,M,19
2012,CHRIS,M,19
2012,ALVIN,M,19
2012,FELIX,M,19
2012,RAFAEL,M,19
2012,EDWIN,M,19
2012,MOHAMED,M,19
2012,ERICK,M,19
2012,JEFFREY,M,19
2012,MARK,M,19
2012,EDWARD,M,19
2012,CONNOR,M,19
2012,LANDON,M,19
2012,SELINA,F,19
2012,CHRISTINA,F,19
2012,KATE,F,19
2012,JOCELYN,F,19
2012,GIULIANA,F,19
2012,ALICE,F,19
2012,JULIANNA,F,19
2012,LONDON,F,19
2012,BELLA,F,19
2012,STELLA,F,19
2012,RILEY,F,19
2012,ANDREW,M,19
2012,TAYLOR,F,19
2012,ALYSSA,F,19
2012,MELANIE,F,19
2012,LAUREN,F,19
2012,KAITLYN,F,19
2012,JULIANA,F,19
2012,DANIELLA,F,19
2012,ELLA,F,19
2012,ABIGAIL,F,19
2012,MADISON,F,19
2012,EMILY,F,19
2012,CONNOR,M,19
2012,BRAYDEN,M,19
2012,JACKSON,M,19
2012,NICHOLAS,M,19
2012,ALEXANDER,M,19
2012,HARPER,F,19
2012,ISABELLA,F,18
2012,CARLOS,M,18
2012,AYDEN,M,18
2012,ISAIAH,M,18
2012,VINCENT,M,18
2012,ELIJAH,M,18
2012,NATHAN,M,18
2012,CAMERON,M,18
2012,LANDON,M,18
2012,MORGAN,F,18
2012,SYDNEY,F,18
2012,DANIELLA,F,18
2012,MARIAH,F,18
2012,CLARA,F,18
2012,JOSEPHINE,F,18
2012,SUMMER,F,18
2012,ALIYAH,F,18
2012,ANNIE,F,18
2012,LIBBY,F,18
2012,DOMINIC,M,18
2012,ZACHARY,M,18
2012,ROCHEL,F,18
2012,FRAIDY,F,18
2012,GITTEL,F,18
2012,BRUCHY,F,18
2012,ELOISE,F,18
2012,REESE,F,18
2012,JOSEPHINE,F,18
2012,CLARA,F,18
2012,CHELSEA,F,18
2012,SKYLAR,F,18
2012,BELLA,F,18
2012,MACKENZIE,F,18
2012,LILLIAN,F,18
2012,TAYLOR,F,18
2012,DYLAN,F,18
2012,DOMINICK,M,18
2012,ANTONIO,M,18
2012,PETER,M,18
2012,PATRICK,M,18
2012,CARTER,M,18
2012,JOHN,M,18
2012,WILLIAM,M,18
2012,MICHAEL,M,18
2012,AVA,F,18
2012,SOPHIA,F,18
2012,AVA,F,18
2012,DARIEL,M,18
2012,KENNETH,M,18
2012,DEVIN,M,18
2012,BRIAN,M,18
2012,JAKE,M,18
2012,OLIVER,M,18
2012,ROBERT,M,18
2012,VALERIE,F,18
2012,KIMBERLY,F,18
2012,MICHELLE,F,18
2012,SKYLAR,F,18
2012,KYLIE,F,18
2012,TAYLOR,F,18
2012,ZOEY,F,18
2012,AMELIA,F,18
2012,KYLIE,F,18
2012,MOLLY,F,18
2012,KAITLYN,F,18
2012,SYDNEY,F,18
2012,STEPHANIE,F,18
2012,DANIELLA,F,18
2012,MICHAEL,M,18
2012,MASON,M,18
2012,JACOB,M,18
2012,WYATT,M,18
2012,JACE,M,18
2012,BRYCE,M,18
2012,EMMA,F,18
2012,DEVIN,M,18
2012,SHAWN,M,18
2012,JUDE,M,18
2012,JAVIER,M,18
2012,JAYLEN,M,18
2012,ABDULLAH,M,18
2012,GIOVANNI,M,18
2012,MASON,M,18
2012,MIA,F,18
2012,CHLOE,F,18
2012,GABRIELLA,F,18
2012,MACKENZIE,F,18
2012,PAIGE,F,18
2012,KAYLEE,F,18
2012,LIAM,M,18
2012,EMANUEL,M,18
2012,TIMOTHY,M,18
2012,LUCA,M,18
2012,JACKSON,M,18
2012,DYLAN,M,18
2012,JONATHAN,M,18
2012,NATHAN,M,18
2012,THOMAS,M,18
2012,AMINA,F,18
2012,YARETZI,F,18
2012,JOANNA,F,18
2012,ALISON,F,18
2012,AMBER,F,18
2012,JACQUELINE,F,18
2012,ANDREA,F,18
2012,EMILIA,F,18
2012,GABRIELLE,F,18
2012,JULIANA,F,18
2012,AUBREY,F,18
2012,ANTHONY,M,18
2012,LUKE,M,18
2012,AIDEN,M,18
2012,AMELIA,F,18
2012,KAYLEE,F,18
2012,MAYA,F,18
2012,CLAIRE,F,18
2012,SKYLAR,F,18
2012,MADELYN,F,18
2012,RIVKA,F,18
2012,CHAYA,F,18
2012,AVA,F,18
2012,CARTER,M,18
2012,RYAN,M,18
2012,BROOKE,F,18
2012,ALEXIS,F,18
2012,HANNAH,F,18
2012,GRACE,F,17
2012,MADISON,F,17
2012,ARI,M,17
2012,PETER,M,17
2012,PETER,M,17
2012,DECLAN,M,17
2012,MATEO,M,17
2012,AVERY,F,17
2012,MADELINE,F,17
2012,ADRIANNA,F,17
2012,EMILIA,F,17
2012,KATIE,F,17
2012,BRIANA,F,17
2012,AMBER,F,17
2012,BIANCA,F,17
2012,HEAVEN,F,17
2012,ADELE,F,17
2012,ERICA,F,17
2012,JULIET,F,17
2012,ELLIE,F,17
2012,AMAYA,F,17
2012,ELENA,F,17
2012,ETTY,F,17
2012,KIMBERLY,F,17
2012,VALENTINA,F,17
2012,RACHEL,F,17
2012,FRANK,M,17
2012,COOPER,M,17
2012,MAXWELL,M,17
2012,LUIS,M,17
2012,JOSIAH,M,17
2012,HENRY,M,17
2012,MATTHEW,M,17
2012,ISABELLA,F,17
2012,EMMA,F,17
2012,JULIUS,M,17
2012,EDWIN,M,17
2012,MALACHI,M,17
2012,ERIC,M,17
2012,THOMAS,M,17
2012,HEAVEN,F,17
2012,LEILANI,F,17
2012,KIARA,F,17
2012,JAYLA,F,17
2012,BRIANA,F,17
2012,GABRIELA,F,17
2012,JASMINE,F,17
2012,LAYLA,F,17
2012,ANNA,F,17
2012,RYAN,M,17
2012,JACOB,M,17
2012,MICHAEL,M,17
2012,AALIYAH,F,17
2012,MADELYN,F,17
2012,AVA,F,17
2012,ISABELLA,F,17
2012,AMY,F,17
2012,MARCO,M,17
2012,SHANE,M,17
2012,FRANK,M,17
2012,ARI,M,17
2012,CARSON,M,17
2012,JACE,M,17
2012,PARKER,M,17
2012,NASIR,M,17
2012,HERSHEL,M,17
2012,BARUCH,M,17
2012,SHLOME,M,17
2012,CHASE,M,17
2012,ELI,M,17
2012,GABRIELA,F,17
2012,MENACHEM,M,17
2012,ANTHONY,M,17
2012,ISABELLA,F,17
2012,GABRIEL,M,17
2012,GIANNA,F,17
2012,ALYSSA,F,17
2012,LEAH,F,17
2012,ZOE,F,17
2012,HARPER,F,17
2012,EMMA,F,17
2012,ARIANNA,F,17
2012,JORGE,M,17
2012,MANUEL,M,17
2012,IBRAHIM,M,17
2012,RAYMOND,M,17
2012,DEVIN,M,17
2012,JACE,M,17
2012,COLIN,M,17
2012,MOSHE,M,17
2012,CHRISTOPHER,M,17
2012,CHRISTIAN,M,17
2012,JEREMIAH,M,17
2012,CAMERON,M,17
2012,CHASE,M,17
2012,COLE,M,17
2012,DANNA,F,17
2012,IVY,F,17
2012,JULIET,F,17
2012,ALANA,F,17
2012,ISABELLE,F,17
2012,ARIA,F,17
2012,MAKAYLA,F,17
2012,SKYLAR,F,17
2012,MIRIAM,F,17
2012,ABRAHAM,M,17
2012,SAMUEL,M,17
2012,LOGAN,M,17
2012,RYAN,M,17
2012,ETHAN,M,17
2012,GENESIS,F,17
2012,EVA,F,17
2012,MACKENZIE,F,17
2012,MOLLY,F,17
2012,PAIGE,F,17
2012,SIENNA,F,17
2012,JACK,M,17
2012,GABRIEL,M,17
2012,ANDREW,M,17
2012,WILLIAM,M,17
2012,AIDAN,M,16
2012,STEVEN,M,16
2012,MAX,M,16
2012,MIA,F,16
2012,EMILY,F,16
2012,OLIVIA,F,16
2012,LIAM,M,16
2012,MILO,M,16
2012,GRIFFIN,M,16
2012,MATTEO,M,16
2012,ANDY,M,16
2012,HAYDEN,M,16
2012,JADEN,M,16
2012,COLE,M,16
2012,ISAAC,M,16
2012,KYLE,M,16
2012,DEREK,M,16
2012,ANTONIO,M,16
2012,ANDERSON,M,16
2012,MATTEO,M,16
2012,DIEGO,M,16
2012,NICOLAS,M,16
2012,JACE,M,16
2012,JADEN,M,16
2012,DEREK,M,16
2012,RICHARD,M,16
2012,BEATRICE,F,16
2012,ADELAIDE,F,16
2012,NINA,F,16
2012,RUBY,F,16
2012,GABRIELA,F,16
2012,NORA,F,16
2012,VIVIAN,F,16
2012,MOLLY,F,16
2012,KAYLEE,F,16
2012,AUBREY,F,16
2012,NATALIA,F,16
2012,KENNEDY,F,16
2012,JACKSON,M,16
2012,NICHOLAS,M,16
2012,ANTHONY,M,16
2012,ELEANOR,F,16
2012,LEILANI,F,16
2012,PARIS,F,16
2012,VIVIENNE,F,16
2012,DAISY,F,16
2012,IMANI,F,16
2012,SHIFRA,F,16
2012,VICKY,F,16
2012,MADISON,F,16
2012,ETHAN,M,16
2012,NOEL,M,16
2012,MOHAMMED,M,16
2012,JONAH,M,16
2012,BRYCE,M,16
2012,CAMERON,M,16
2012,MARIAMA,F,16
2012,SARAI,F,16
2012,IMANI,F,16
2012,ANA,F,16
2012,PARIS,F,16
2012,NYLA,F,16
2012,MELISSA,F,16
2012,ELIANA,F,16
2012,NICOLE,F,16
2012,CHASE,M,16
2012,LOGAN,M,16
2012,MADISON,F,16
2012,OLIVIA,F,16
2012,OLIVER,M,16
2012,ADAM,M,16
2012,JUSTIN,M,16
2012,ALEXIS,M,16
2012,DIEGO,M,16
2012,ROMAN,M,16
2012,ANDRE,M,16
2012,RANDY,M,16
2012,MESSIAH,M,16
2012,EDUARDO,M,16
2012,DANNY,M,16
2012,SAM,M,16
2012,MOSES,M,16
2012,DARIUS,M,16
2012,ZAIRE,M,16
2012,EASON,M,16
2012,AVRUM,M,16
2012,EMMA,F,16
2012,SHMUEL,M,16
2012,RYAN,M,16
2012,MATTHEW,M,16
2012,BELLA,F,16
2012,MORGAN,F,16
2012,TOBY,F,16
2012,ALEXANDER,M,16
2012,AMANDA,F,16
2012,KATE,F,16
2012,ALEXANDRA,F,16
2012,NATALIA,F,16
2012,KATHERINE,F,16
2012,TAYLOR,F,16
2012,EVELYN,F,16
2012,LILY,F,16
2012,HAILEY,F,16
2012,ZOEY,F,16
2012,JULIA,F,16
2012,KENNEDY,F,16
2012,SOPHIA,F,16
2012,ALEXANDER,M,16
2012,AYDIN,M,16
2012,AMARI,M,16
2012,ALEXIS,M,16
2012,LANDON,M,16
2012,CONNOR,M,16
2012,AVERY,M,16
2012,LUCAS,M,16
2012,JUSTIN,M,16
2012,MILES,M,16
2012,LENA,F,16
2012,DAISY,F,16
2012,LEILANI,F,16
2012,FIONA,F,16
2012,MYA,F,16
2012,BRIELLE,F,16
2012,MADELINE,F,16
2012,LILLIAN,F,16
2012,LOGAN,M,16
2012,OLIVIA,F,16
2012,HUNTER,M,16
2012,MICHAEL,M,16
2012,JACKSON,M,16
2012,LIAM,M,16
2012,ZOEY,F,16
2012,ADDISON,F,16
2012,SAVANNAH,F,16
2012,SARA,F,16
2012,JULIANNA,F,16
2012,CHELSEA,F,16
2012,FAIGY,F,16
2012,GAVIN,M,16
2012,SAMUEL,M,16
2012,DYLAN,M,16
2012,BROOKLYN,F,16
2012,NEVAEH,F,16
2012,MOLLY,F,16
2012,SCARLETT,F,16
2012,ELIZABETH,F,16
2012,CRISTIAN,M,16
2012,JULIA,F,15
2012,AMELIA,F,15
2012,LILY,F,15
2012,ABIGAIL,F,15
2012,ETHAN,M,15
2012,MICHAEL,M,15
2012,ABIGAIL,F,15
2012,CARTER,M,15
2012,OLIVIA,F,15
2012,SPENCER,M,15
2012,OSCAR,M,15
2012,MICAH,M,15
2012,VICTOR,M,15
2012,SEAN,M,15
2012,KAYDEN,M,15
2012,CARTER,M,15
2012,ELI,M,15
2012,SHANE,M,15
2012,DIEGO,M,15
2012,NICO,M,15
2012,GIANNI,M,15
2012,JOSUE,M,15
2012,CRISTIAN,M,15
2012,SLOANE,F,15
2012,NOA,F,15
2012,PHOEBE,F,15
2012,LUCIA,F,15
2012,FIONA,F,15
2012,KHLOE,F,15
2012,ADRIANA,F,15
2012,EDWIN,M,15
2012,JAXON,M,15
2012,WYATT,M,15
2012,ERIC,M,15
2012,AALIYAH,F,15
2012,RILEY,F,15
2012,CHRISTOPHER,M,15
2012,DYLAN,M,15
2012,JAYDEN,M,15
2012,ALEXIS,F,15
2012,PAIGE,F,15
2012,AUTUMN,F,15
2012,EMELY,F,15
2012,ELISE,F,15
2012,MEGAN,F,15
2012,VERONICA,F,15
2012,LONDYN,F,15
2012,AMIRA,F,15
2012,LINDA,F,15
2012,VERA,F,15
2012,KIMORA,F,15
2012,OLIVE,F,15
2012,DEVORA,F,15
2012,RAIZEL,F,15
2012,PERRY,F,15
2012,IDY,F,15
2012,SOPHIA,F,15
2012,YADIEL,M,15
2012,KELVIN,M,15
2012,CESAR,M,15
2012,JAVIER,M,15
2012,IBRAHIM,M,15
2012,JAIDEN,M,15
2012,RAYMOND,M,15
2012,ALAN,M,15
2012,NICOLAS,M,15
2012,MARIAH,F,15
2012,CHELSEA,F,15
2012,JOCELYN,F,15
2012,LAUREN,F,15
2012,AUBREY,F,15
2012,RILEY,F,15
2012,WILLIAM,M,15
2012,ALEXANDER,M,15
2012,ELLA,F,15
2012,OLIVIA,F,15
2012,DECLAN,M,15
2012,IAN,M,15
2012,JULIAN,M,15
2012,LILY,F,15
2012,ABIGAIL,F,15
2012,AVA,F,15
2012,JONATHAN,M,15
2012,ASHTON,M,15
2012,MAXIMUS,M,15
2012,STEPHEN,M,15
2012,CHARLIE,M,15
2012,ELLIOT,M,15
2012,CRISTIAN,M,15
2012,AMARI,M,15
2012,ISABELLA,F,15
2012,JOSUE,M,15
2012,LORENZO,M,15
2012,DARREN,M,15
